,id,filepath,label,category
3376,05 - Callypige palindrome_7,valid/sing/05 - Callypige palindrome_7.wav,1,valid
3377,05 - Callypige palindrome_8,valid/nosing/05 - Callypige palindrome_8.wav,0,valid
3378,05 - Callypige palindrome_9,valid/sing/05 - Callypige palindrome_9.wav,1,valid
3379,05 - Callypige palindrome_10,valid/nosing/05 - Callypige palindrome_10.wav,0,valid
3380,05 - Callypige palindrome_11,valid/sing/05 - Callypige palindrome_11.wav,1,valid
3381,05 - Callypige palindrome_12,valid/nosing/05 - Callypige palindrome_12.wav,0,valid
3382,05 - Callypige palindrome_13,valid/sing/05 - Callypige palindrome_13.wav,1,valid
3383,05 - Callypige palindrome_14,valid/nosing/05 - Callypige palindrome_14.wav,0,valid
3384,05 - Callypige palindrome_15,valid/sing/05 - Callypige palindrome_15.wav,1,valid
3385,05 - Callypige palindrome_16,valid/nosing/05 - Callypige palindrome_16.wav,0,valid
3386,05 - Callypige palindrome_17,valid/sing/05 - Callypige palindrome_17.wav,1,valid
3387,05 - Callypige palindrome_18,valid/nosing/05 - Callypige palindrome_18.wav,0,valid
3388,05 - Callypige palindrome_19,valid/sing/05 - Callypige palindrome_19.wav,1,valid
3389,05 - Callypige palindrome_20,valid/nosing/05 - Callypige palindrome_20.wav,0,valid
3390,05 - Callypige palindrome_21,valid/sing/05 - Callypige palindrome_21.wav,1,valid
3391,05 - Callypige palindrome_22,valid/nosing/05 - Callypige palindrome_22.wav,0,valid
3392,05 - Callypige palindrome_23,valid/sing/05 - Callypige palindrome_23.wav,1,valid
3393,05 - Callypige palindrome_24,valid/nosing/05 - Callypige palindrome_24.wav,0,valid
3394,05 - Callypige palindrome_25,valid/sing/05 - Callypige palindrome_25.wav,1,valid
3395,05 - Callypige palindrome_26,valid/nosing/05 - Callypige palindrome_26.wav,0,valid
3396,05 - Callypige palindrome_27,valid/sing/05 - Callypige palindrome_27.wav,1,valid
3397,05 - Callypige palindrome_28,valid/nosing/05 - Callypige palindrome_28.wav,0,valid
3398,05 - Callypige palindrome_29,valid/sing/05 - Callypige palindrome_29.wav,1,valid
3399,05 - Callypige palindrome_30,valid/nosing/05 - Callypige palindrome_30.wav,0,valid
3400,05 - Callypige palindrome_31,valid/sing/05 - Callypige palindrome_31.wav,1,valid
3401,05 - Callypige palindrome_32,valid/nosing/05 - Callypige palindrome_32.wav,0,valid
3402,05 - Callypige palindrome_33,valid/sing/05 - Callypige palindrome_33.wav,1,valid
3403,05 - Callypige palindrome_34,valid/nosing/05 - Callypige palindrome_34.wav,0,valid
3404,05 - Callypige palindrome_35,valid/sing/05 - Callypige palindrome_35.wav,1,valid
3405,05 - Callypige palindrome_36,valid/nosing/05 - Callypige palindrome_36.wav,0,valid
3406,05 - Callypige palindrome_37,valid/sing/05 - Callypige palindrome_37.wav,1,valid
3407,05 - Callypige palindrome_38,valid/nosing/05 - Callypige palindrome_38.wav,0,valid
3408,05 - Callypige palindrome_39,valid/sing/05 - Callypige palindrome_39.wav,1,valid
3409,05 - Callypige palindrome_40,valid/nosing/05 - Callypige palindrome_40.wav,0,valid
3410,05 - Callypige palindrome_41,valid/sing/05 - Callypige palindrome_41.wav,1,valid
3411,05 - Callypige palindrome_42,valid/nosing/05 - Callypige palindrome_42.wav,0,valid
3412,05 - Callypige palindrome_43,valid/sing/05 - Callypige palindrome_43.wav,1,valid
3413,05 - Callypige palindrome_44,valid/nosing/05 - Callypige palindrome_44.wav,0,valid
3414,05 - Callypige palindrome_45,valid/sing/05 - Callypige palindrome_45.wav,1,valid
3415,05 - Callypige palindrome_46,valid/nosing/05 - Callypige palindrome_46.wav,0,valid
3416,05 - Callypige palindrome_47,valid/sing/05 - Callypige palindrome_47.wav,1,valid
3417,05 - Callypige palindrome_48,valid/nosing/05 - Callypige palindrome_48.wav,0,valid
3418,05 - Callypige palindrome_49,valid/sing/05 - Callypige palindrome_49.wav,1,valid
3419,05 - Callypige palindrome_50,valid/nosing/05 - Callypige palindrome_50.wav,0,valid
3420,05 - Callypige palindrome_51,valid/sing/05 - Callypige palindrome_51.wav,1,valid
3421,05 - Callypige palindrome_52,valid/nosing/05 - Callypige palindrome_52.wav,0,valid
3422,05 - Callypige palindrome_53,valid/sing/05 - Callypige palindrome_53.wav,1,valid
3423,05 - Callypige palindrome_54,valid/nosing/05 - Callypige palindrome_54.wav,0,valid
3424,05 - Callypige palindrome_55,valid/sing/05 - Callypige palindrome_55.wav,1,valid
3425,05 - Callypige palindrome_56,valid/nosing/05 - Callypige palindrome_56.wav,0,valid
3426,05 - Callypige palindrome_57,valid/sing/05 - Callypige palindrome_57.wav,1,valid
3427,05 - Callypige palindrome_58,valid/nosing/05 - Callypige palindrome_58.wav,0,valid
3428,05 - Callypige palindrome_59,valid/sing/05 - Callypige palindrome_59.wav,1,valid
3429,05 - Callypige palindrome_60,valid/nosing/05 - Callypige palindrome_60.wav,0,valid
3430,05 - Callypige palindrome_61,valid/sing/05 - Callypige palindrome_61.wav,1,valid
3431,05 - Callypige palindrome_62,valid/nosing/05 - Callypige palindrome_62.wav,0,valid
3432,05 - Callypige palindrome_63,valid/sing/05 - Callypige palindrome_63.wav,1,valid
3433,05 - Callypige palindrome_64,valid/nosing/05 - Callypige palindrome_64.wav,0,valid
3434,05 - Budenzauber_0,valid/nosing/05 - Budenzauber_0.wav,0,valid
3435,05 - Budenzauber_1,valid/sing/05 - Budenzauber_1.wav,1,valid
3436,05 - Budenzauber_2,valid/nosing/05 - Budenzauber_2.wav,0,valid
3437,05 - Budenzauber_3,valid/sing/05 - Budenzauber_3.wav,1,valid
3438,05 - Budenzauber_4,valid/nosing/05 - Budenzauber_4.wav,0,valid
3439,05 - Budenzauber_5,valid/sing/05 - Budenzauber_5.wav,1,valid
3440,05 - Budenzauber_6,valid/nosing/05 - Budenzauber_6.wav,0,valid
3441,05 - Budenzauber_7,valid/sing/05 - Budenzauber_7.wav,1,valid
3442,05 - Budenzauber_8,valid/nosing/05 - Budenzauber_8.wav,0,valid
3443,05 - Budenzauber_9,valid/sing/05 - Budenzauber_9.wav,1,valid
3444,05 - Budenzauber_10,valid/nosing/05 - Budenzauber_10.wav,0,valid
3445,05 - Budenzauber_11,valid/sing/05 - Budenzauber_11.wav,1,valid
3446,05 - Budenzauber_12,valid/nosing/05 - Budenzauber_12.wav,0,valid
3447,05 - Budenzauber_13,valid/sing/05 - Budenzauber_13.wav,1,valid
3448,05 - Budenzauber_14,valid/nosing/05 - Budenzauber_14.wav,0,valid
3449,05 - Budenzauber_15,valid/sing/05 - Budenzauber_15.wav,1,valid
3450,05 - Budenzauber_16,valid/nosing/05 - Budenzauber_16.wav,0,valid
3451,05 - Budenzauber_17,valid/sing/05 - Budenzauber_17.wav,1,valid
3452,05 - Budenzauber_18,valid/nosing/05 - Budenzauber_18.wav,0,valid
3453,05 - Budenzauber_19,valid/sing/05 - Budenzauber_19.wav,1,valid
3454,05 - Budenzauber_20,valid/nosing/05 - Budenzauber_20.wav,0,valid
3455,05 - Budenzauber_21,valid/sing/05 - Budenzauber_21.wav,1,valid
3456,05 - Budenzauber_22,valid/nosing/05 - Budenzauber_22.wav,0,valid
3457,05 - Budenzauber_23,valid/sing/05 - Budenzauber_23.wav,1,valid
3458,05 - Budenzauber_24,valid/nosing/05 - Budenzauber_24.wav,0,valid
3459,05 - Budenzauber_25,valid/sing/05 - Budenzauber_25.wav,1,valid
3460,05 - Budenzauber_26,valid/nosing/05 - Budenzauber_26.wav,0,valid
3461,05 - Budenzauber_27,valid/sing/05 - Budenzauber_27.wav,1,valid
3462,05 - Budenzauber_28,valid/nosing/05 - Budenzauber_28.wav,0,valid
3463,05 - Bucle Paranoide_0,valid/nosing/05 - Bucle Paranoide_0.wav,0,valid
3464,05 - Bucle Paranoide_1,valid/sing/05 - Bucle Paranoide_1.wav,1,valid
3465,05 - Bucle Paranoide_2,valid/nosing/05 - Bucle Paranoide_2.wav,0,valid
3466,05 - Bucle Paranoide_3,valid/sing/05 - Bucle Paranoide_3.wav,1,valid
3467,05 - Bucle Paranoide_4,valid/nosing/05 - Bucle Paranoide_4.wav,0,valid
3468,05 - Bucle Paranoide_5,valid/sing/05 - Bucle Paranoide_5.wav,1,valid
3469,05 - Bucle Paranoide_6,valid/nosing/05 - Bucle Paranoide_6.wav,0,valid
3470,05 - Bucle Paranoide_7,valid/sing/05 - Bucle Paranoide_7.wav,1,valid
3471,05 - Bucle Paranoide_8,valid/nosing/05 - Bucle Paranoide_8.wav,0,valid
3472,05 - Bucle Paranoide_9,valid/sing/05 - Bucle Paranoide_9.wav,1,valid
3473,05 - Bucle Paranoide_10,valid/nosing/05 - Bucle Paranoide_10.wav,0,valid
3474,05 - Bucle Paranoide_11,valid/sing/05 - Bucle Paranoide_11.wav,1,valid
3475,05 - Bucle Paranoide_12,valid/nosing/05 - Bucle Paranoide_12.wav,0,valid
3476,05 - Bucle Paranoide_13,valid/sing/05 - Bucle Paranoide_13.wav,1,valid
3477,05 - Bucle Paranoide_14,valid/nosing/05 - Bucle Paranoide_14.wav,0,valid
3478,05 - Bucle Paranoide_15,valid/sing/05 - Bucle Paranoide_15.wav,1,valid
3479,05 - Bucle Paranoide_16,valid/nosing/05 - Bucle Paranoide_16.wav,0,valid
3480,05 - Bucle Paranoide_17,valid/sing/05 - Bucle Paranoide_17.wav,1,valid
3481,05 - Bucle Paranoide_18,valid/nosing/05 - Bucle Paranoide_18.wav,0,valid
3482,05 - Bucle Paranoide_19,valid/sing/05 - Bucle Paranoide_19.wav,1,valid
3483,05 - Bucle Paranoide_20,valid/nosing/05 - Bucle Paranoide_20.wav,0,valid
3484,05 - Bucle Paranoide_21,valid/sing/05 - Bucle Paranoide_21.wav,1,valid
3485,05 - Bucle Paranoide_22,valid/nosing/05 - Bucle Paranoide_22.wav,0,valid
3486,05 - Bucle Paranoide_23,valid/sing/05 - Bucle Paranoide_23.wav,1,valid
3487,05 - Bucle Paranoide_24,valid/nosing/05 - Bucle Paranoide_24.wav,0,valid
3488,05 - Bucle Paranoide_25,valid/sing/05 - Bucle Paranoide_25.wav,1,valid
3489,05 - Bucle Paranoide_26,valid/nosing/05 - Bucle Paranoide_26.wav,0,valid
3490,05 - Bucle Paranoide_27,valid/sing/05 - Bucle Paranoide_27.wav,1,valid
3491,05 - Bucle Paranoide_28,valid/nosing/05 - Bucle Paranoide_28.wav,0,valid
3492,05 - Bucle Paranoide_29,valid/sing/05 - Bucle Paranoide_29.wav,1,valid
3493,05 - Bucle Paranoide_30,valid/nosing/05 - Bucle Paranoide_30.wav,0,valid
3494,05 - Bucle Paranoide_31,valid/sing/05 - Bucle Paranoide_31.wav,1,valid
3495,05 - Bucle Paranoide_32,valid/nosing/05 - Bucle Paranoide_32.wav,0,valid
3496,05 - Bucle Paranoide_33,valid/sing/05 - Bucle Paranoide_33.wav,1,valid
3497,05 - Bucle Paranoide_34,valid/nosing/05 - Bucle Paranoide_34.wav,0,valid
3498,05 - Bucle Paranoide_35,valid/sing/05 - Bucle Paranoide_35.wav,1,valid
3499,05 - Bucle Paranoide_36,valid/nosing/05 - Bucle Paranoide_36.wav,0,valid
3500,05 - Bucle Paranoide_37,valid/sing/05 - Bucle Paranoide_37.wav,1,valid
3501,05 - Bucle Paranoide_38,valid/nosing/05 - Bucle Paranoide_38.wav,0,valid
3502,05 - Bucle Paranoide_39,valid/sing/05 - Bucle Paranoide_39.wav,1,valid
3503,05 - Bucle Paranoide_40,valid/nosing/05 - Bucle Paranoide_40.wav,0,valid
3504,05 - Bucle Paranoide_41,valid/sing/05 - Bucle Paranoide_41.wav,1,valid
3505,05 - Bucle Paranoide_42,valid/nosing/05 - Bucle Paranoide_42.wav,0,valid
3506,05 - Bucle Paranoide_43,valid/sing/05 - Bucle Paranoide_43.wav,1,valid
3507,05 - Bucle Paranoide_44,valid/nosing/05 - Bucle Paranoide_44.wav,0,valid
3508,05 - Bucle Paranoide_45,valid/sing/05 - Bucle Paranoide_45.wav,1,valid
3509,05 - Bucle Paranoide_46,valid/nosing/05 - Bucle Paranoide_46.wav,0,valid
3510,05 - Bucle Paranoide_47,valid/sing/05 - Bucle Paranoide_47.wav,1,valid
3511,05 - Bucle Paranoide_48,valid/nosing/05 - Bucle Paranoide_48.wav,0,valid
3512,05 - Bucle Paranoide_49,valid/sing/05 - Bucle Paranoide_49.wav,1,valid
3513,05 - Bucle Paranoide_50,valid/nosing/05 - Bucle Paranoide_50.wav,0,valid
3514,05 - Bucle Paranoide_51,valid/sing/05 - Bucle Paranoide_51.wav,1,valid
3515,05 - Bleu horizon_0,valid/nosing/05 - Bleu horizon_0.wav,0,valid
3516,05 - Bleu horizon_1,valid/sing/05 - Bleu horizon_1.wav,1,valid
3517,05 - Bleu horizon_2,valid/nosing/05 - Bleu horizon_2.wav,0,valid
3518,05 - Bleu horizon_3,valid/sing/05 - Bleu horizon_3.wav,1,valid
3519,05 - Bleu horizon_4,valid/nosing/05 - Bleu horizon_4.wav,0,valid
3520,05 - Bleu horizon_5,valid/sing/05 - Bleu horizon_5.wav,1,valid
3521,05 - Bleu horizon_6,valid/nosing/05 - Bleu horizon_6.wav,0,valid
3522,05 - Bleu horizon_7,valid/sing/05 - Bleu horizon_7.wav,1,valid
3523,05 - Bleu horizon_8,valid/nosing/05 - Bleu horizon_8.wav,0,valid
3524,05 - Bleu horizon_9,valid/sing/05 - Bleu horizon_9.wav,1,valid
3525,05 - Bleu horizon_10,valid/nosing/05 - Bleu horizon_10.wav,0,valid
3526,05 - Bleu horizon_11,valid/sing/05 - Bleu horizon_11.wav,1,valid
3527,05 - Bleu horizon_12,valid/nosing/05 - Bleu horizon_12.wav,0,valid
3528,05 - Bleu horizon_13,valid/sing/05 - Bleu horizon_13.wav,1,valid
3529,05 - Bleu horizon_14,valid/nosing/05 - Bleu horizon_14.wav,0,valid
3530,05 - Bleu horizon_15,valid/sing/05 - Bleu horizon_15.wav,1,valid
3531,05 - Bleu horizon_16,valid/nosing/05 - Bleu horizon_16.wav,0,valid
3532,05 - Bleu horizon_17,valid/sing/05 - Bleu horizon_17.wav,1,valid
3533,05 - Bleu horizon_18,valid/nosing/05 - Bleu horizon_18.wav,0,valid
3534,05 - Bleu horizon_19,valid/sing/05 - Bleu horizon_19.wav,1,valid
3535,05 - Bleu horizon_20,valid/nosing/05 - Bleu horizon_20.wav,0,valid
3536,05 - Bleu horizon_21,valid/sing/05 - Bleu horizon_21.wav,1,valid
3537,05 - Bleu horizon_22,valid/nosing/05 - Bleu horizon_22.wav,0,valid
3538,05 - Bleu horizon_23,valid/sing/05 - Bleu horizon_23.wav,1,valid
3539,05 - Bleu horizon_24,valid/nosing/05 - Bleu horizon_24.wav,0,valid
3540,05 - Bleu horizon_25,valid/sing/05 - Bleu horizon_25.wav,1,valid
3541,05 - Bleu horizon_26,valid/nosing/05 - Bleu horizon_26.wav,0,valid
3542,05 - Bleu horizon_27,valid/sing/05 - Bleu horizon_27.wav,1,valid
3543,05 - Bleu horizon_28,valid/nosing/05 - Bleu horizon_28.wav,0,valid
3544,05 - Bleu horizon_29,valid/sing/05 - Bleu horizon_29.wav,1,valid
3545,05 - Bleu horizon_30,valid/nosing/05 - Bleu horizon_30.wav,0,valid
3546,05 - Bleu horizon_31,valid/sing/05 - Bleu horizon_31.wav,1,valid
3547,05 - Bleu horizon_32,valid/nosing/05 - Bleu horizon_32.wav,0,valid
3548,05 - Black Box_0,valid/nosing/05 - Black Box_0.wav,0,valid
3549,05 - Black Box_1,valid/sing/05 - Black Box_1.wav,1,valid
3550,05 - Black Box_2,valid/nosing/05 - Black Box_2.wav,0,valid
3551,05 - Black Box_3,valid/sing/05 - Black Box_3.wav,1,valid
3552,05 - Black Box_4,valid/nosing/05 - Black Box_4.wav,0,valid
3553,05 - Black Box_5,valid/sing/05 - Black Box_5.wav,1,valid
3554,05 - Black Box_6,valid/nosing/05 - Black Box_6.wav,0,valid
3555,05 - Black Box_7,valid/sing/05 - Black Box_7.wav,1,valid
3556,05 - Black Box_8,valid/nosing/05 - Black Box_8.wav,0,valid
3557,05 - Black Box_9,valid/sing/05 - Black Box_9.wav,1,valid
3558,05 - Black Box_10,valid/nosing/05 - Black Box_10.wav,0,valid
3559,05 - Black Box_11,valid/sing/05 - Black Box_11.wav,1,valid
3560,05 - Black Box_12,valid/nosing/05 - Black Box_12.wav,0,valid
3561,05 - Black Box_13,valid/sing/05 - Black Box_13.wav,1,valid
3562,05 - Black Box_14,valid/nosing/05 - Black Box_14.wav,0,valid
3563,05 - Black Box_15,valid/sing/05 - Black Box_15.wav,1,valid
3564,05 - Black Box_16,valid/nosing/05 - Black Box_16.wav,0,valid
3565,05 - Black Box_17,valid/sing/05 - Black Box_17.wav,1,valid
3566,05 - Black Box_18,valid/nosing/05 - Black Box_18.wav,0,valid
3567,05 - Black Box_19,valid/sing/05 - Black Box_19.wav,1,valid
3568,05 - Black Box_20,valid/nosing/05 - Black Box_20.wav,0,valid
3569,05 - Black Box_21,valid/sing/05 - Black Box_21.wav,1,valid
3570,05 - Black Box_22,valid/nosing/05 - Black Box_22.wav,0,valid
3571,05 - Black Box_23,valid/sing/05 - Black Box_23.wav,1,valid
3572,05 - Black Box_24,valid/nosing/05 - Black Box_24.wav,0,valid
3573,05 - Black Box_25,valid/sing/05 - Black Box_25.wav,1,valid
3574,05 - Black Box_26,valid/nosing/05 - Black Box_26.wav,0,valid
3575,05 - Black Box_27,valid/sing/05 - Black Box_27.wav,1,valid
3576,05 - Black Box_28,valid/nosing/05 - Black Box_28.wav,0,valid
3577,05 - Black Box_29,valid/sing/05 - Black Box_29.wav,1,valid
3578,05 - Black Box_30,valid/nosing/05 - Black Box_30.wav,0,valid
3579,05 - Black Box_31,valid/sing/05 - Black Box_31.wav,1,valid
3580,05 - Black Box_32,valid/nosing/05 - Black Box_32.wav,0,valid
3581,05 - Black Box_33,valid/sing/05 - Black Box_33.wav,1,valid
3582,05 - Black Box_34,valid/nosing/05 - Black Box_34.wav,0,valid
3583,05 - Black Box_35,valid/sing/05 - Black Box_35.wav,1,valid
3584,05 - Black Box_36,valid/nosing/05 - Black Box_36.wav,0,valid
3585,05 - Black Box_37,valid/sing/05 - Black Box_37.wav,1,valid
3586,05 - Black Box_38,valid/nosing/05 - Black Box_38.wav,0,valid
3587,05 - Black Box_39,valid/sing/05 - Black Box_39.wav,1,valid
3588,05 - Black Box_40,valid/nosing/05 - Black Box_40.wav,0,valid
3589,05 - Black Box_41,valid/sing/05 - Black Box_41.wav,1,valid
3590,05 - Black Box_42,valid/nosing/05 - Black Box_42.wav,0,valid
3591,05 - Black Box_43,valid/sing/05 - Black Box_43.wav,1,valid
3592,05 - Black Box_44,valid/nosing/05 - Black Box_44.wav,0,valid
3593,05 - Black Box_45,valid/sing/05 - Black Box_45.wav,1,valid
3594,05 - Black Box_46,valid/nosing/05 - Black Box_46.wav,0,valid
3595,05 - Black Box_47,valid/sing/05 - Black Box_47.wav,1,valid
3596,05 - Black Box_48,valid/nosing/05 - Black Box_48.wav,0,valid
3597,05 - Black Box_49,valid/sing/05 - Black Box_49.wav,1,valid
3598,05 - Black Box_50,valid/nosing/05 - Black Box_50.wav,0,valid
3599,05 - Black Box_51,valid/sing/05 - Black Box_51.wav,1,valid
3600,05 - Black Box_52,valid/nosing/05 - Black Box_52.wav,0,valid
3601,05 - Black Box_53,valid/sing/05 - Black Box_53.wav,1,valid
3602,05 - Black Box_54,valid/nosing/05 - Black Box_54.wav,0,valid
3603,05 - Black Box_55,valid/sing/05 - Black Box_55.wav,1,valid
3604,05 - Black Box_56,valid/nosing/05 - Black Box_56.wav,0,valid
3605,05 - Black Box_57,valid/sing/05 - Black Box_57.wav,1,valid
3606,05 - Black Box_58,valid/nosing/05 - Black Box_58.wav,0,valid
3607,05 - Bazooka enraye_0,valid/nosing/05 - Bazooka enraye_0.wav,0,valid
3608,05 - Bazooka enraye_1,valid/sing/05 - Bazooka enraye_1.wav,1,valid
3609,05 - Bazooka enraye_2,valid/nosing/05 - Bazooka enraye_2.wav,0,valid
3610,05 - Bazooka enraye_3,valid/sing/05 - Bazooka enraye_3.wav,1,valid
3611,05 - Bazooka enraye_4,valid/nosing/05 - Bazooka enraye_4.wav,0,valid
3612,05 - Bazooka enraye_5,valid/sing/05 - Bazooka enraye_5.wav,1,valid
3613,05 - Bazooka enraye_6,valid/nosing/05 - Bazooka enraye_6.wav,0,valid
3614,05 - Bazooka enraye_7,valid/sing/05 - Bazooka enraye_7.wav,1,valid
3615,05 - Bazooka enraye_8,valid/nosing/05 - Bazooka enraye_8.wav,0,valid
3616,05 - Bazooka enraye_9,valid/sing/05 - Bazooka enraye_9.wav,1,valid
3617,05 - Bazooka enraye_10,valid/nosing/05 - Bazooka enraye_10.wav,0,valid
3618,05 - Bazooka enraye_11,valid/sing/05 - Bazooka enraye_11.wav,1,valid
3619,05 - Bazooka enraye_12,valid/nosing/05 - Bazooka enraye_12.wav,0,valid
3620,05 - Bandicape_0,valid/nosing/05 - Bandicape_0.wav,0,valid
3621,05 - Bandicape_1,valid/sing/05 - Bandicape_1.wav,1,valid
3622,05 - Bandicape_2,valid/nosing/05 - Bandicape_2.wav,0,valid
3623,05 - Bandicape_3,valid/sing/05 - Bandicape_3.wav,1,valid
3624,05 - Bandicape_4,valid/nosing/05 - Bandicape_4.wav,0,valid
3625,05 - Bandicape_5,valid/sing/05 - Bandicape_5.wav,1,valid
3626,05 - Bandicape_6,valid/nosing/05 - Bandicape_6.wav,0,valid
3627,05 - Bandicape_7,valid/sing/05 - Bandicape_7.wav,1,valid
3628,05 - Bandicape_8,valid/nosing/05 - Bandicape_8.wav,0,valid
3629,05 - Bandicape_9,valid/sing/05 - Bandicape_9.wav,1,valid
3630,05 - Bandicape_10,valid/nosing/05 - Bandicape_10.wav,0,valid
3631,05 - Bandicape_11,valid/sing/05 - Bandicape_11.wav,1,valid
3632,05 - Bandicape_12,valid/nosing/05 - Bandicape_12.wav,0,valid
3633,05 - Bandicape_13,valid/sing/05 - Bandicape_13.wav,1,valid
3634,05 - Bandicape_14,valid/nosing/05 - Bandicape_14.wav,0,valid
3635,05 - Bandicape_15,valid/sing/05 - Bandicape_15.wav,1,valid
3636,05 - Bandicape_16,valid/nosing/05 - Bandicape_16.wav,0,valid
3637,05 - Bandicape_17,valid/sing/05 - Bandicape_17.wav,1,valid
3638,05 - Bandicape_18,valid/nosing/05 - Bandicape_18.wav,0,valid
3639,05 - Bandicape_19,valid/sing/05 - Bandicape_19.wav,1,valid
3640,05 - Bandicape_20,valid/nosing/05 - Bandicape_20.wav,0,valid
3641,05 - Bandicape_21,valid/sing/05 - Bandicape_21.wav,1,valid
3642,05 - Bandicape_22,valid/nosing/05 - Bandicape_22.wav,0,valid
3643,05 - Bandicape_23,valid/sing/05 - Bandicape_23.wav,1,valid
3644,05 - Bandicape_24,valid/nosing/05 - Bandicape_24.wav,0,valid
3645,05 - Bandicape_25,valid/sing/05 - Bandicape_25.wav,1,valid
3646,05 - Bandicape_26,valid/nosing/05 - Bandicape_26.wav,0,valid
3647,05 - Bandicape_27,valid/sing/05 - Bandicape_27.wav,1,valid
3648,05 - Bandicape_28,valid/nosing/05 - Bandicape_28.wav,0,valid
3649,05 - Bandicape_29,valid/sing/05 - Bandicape_29.wav,1,valid
3650,05 - Bandicape_30,valid/nosing/05 - Bandicape_30.wav,0,valid
3651,05 - Bandicape_31,valid/sing/05 - Bandicape_31.wav,1,valid
3652,05 - Bandicape_32,valid/nosing/05 - Bandicape_32.wav,0,valid
3653,05 - Bandicape_33,valid/sing/05 - Bandicape_33.wav,1,valid
3654,05 - Bandicape_34,valid/nosing/05 - Bandicape_34.wav,0,valid
3655,05 - Bandicape_35,valid/sing/05 - Bandicape_35.wav,1,valid
3656,05 - Bandicape_36,valid/nosing/05 - Bandicape_36.wav,0,valid
3657,05 - Bandicape_37,valid/sing/05 - Bandicape_37.wav,1,valid
3658,05 - Bandicape_38,valid/nosing/05 - Bandicape_38.wav,0,valid
3659,05 - Bandicape_39,valid/sing/05 - Bandicape_39.wav,1,valid
3660,05 - Bandicape_40,valid/nosing/05 - Bandicape_40.wav,0,valid
3661,05 - Bandicape_41,valid/sing/05 - Bandicape_41.wav,1,valid
3662,05 - Bandicape_42,valid/nosing/05 - Bandicape_42.wav,0,valid
3663,05 - Bandicape_43,valid/sing/05 - Bandicape_43.wav,1,valid
3664,05 - Bandicape_44,valid/nosing/05 - Bandicape_44.wav,0,valid
3665,05 - Bandicape_45,valid/sing/05 - Bandicape_45.wav,1,valid
3666,05 - Bandicape_46,valid/nosing/05 - Bandicape_46.wav,0,valid
3667,05 - Bandicape_47,valid/sing/05 - Bandicape_47.wav,1,valid
3668,05 - Bandicape_48,valid/nosing/05 - Bandicape_48.wav,0,valid
3669,05 - Bandicape_49,valid/sing/05 - Bandicape_49.wav,1,valid
3670,05 - Bandicape_50,valid/nosing/05 - Bandicape_50.wav,0,valid
3671,05 - Bandicape_51,valid/sing/05 - Bandicape_51.wav,1,valid
3672,05 - Bandicape_52,valid/nosing/05 - Bandicape_52.wav,0,valid
3673,05 - Bandicape_53,valid/sing/05 - Bandicape_53.wav,1,valid
3674,05 - Bandicape_54,valid/nosing/05 - Bandicape_54.wav,0,valid
3675,05 - Bandicape_55,valid/sing/05 - Bandicape_55.wav,1,valid
3676,05 - Bandicape_56,valid/nosing/05 - Bandicape_56.wav,0,valid
